,year,country,province,region_1,lat,lon,location,avg_temp,min_temp,max_temp
610,2012.0,US,California,Northern Sonoma,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
612,2010.0,US,California,Paso Robles,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
617,2012.0,Italy,Veneto,Conegliano Valdobbiadene Prosecco Superiore,45.666668,12.25,1,20.311682242990653,1.2,38.2
618,2009.0,US,California,Calistoga,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
621,2010.0,US,California,Edna Valley,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
624,2010.0,US,Idaho,Idaho,40.6536764,-79.3469844,1,19.558823529411764,2.0,32.0
626,2008.0,Italy,Veneto,Gambellara Classico,45.666668,12.25,1,19.57336448598131,4.0,33.6
628,2012.0,Australia,South Australia,McLaren Vale,-34.7411213,138.6564373,0,,,
631,2011.0,France,Alsace,Alsace,48.684872850000005,2.17560777527428,1,16.227570093457942,0.8,35.2
632,2013.0,France,Alsace,Alsace,48.684872850000005,2.17560777527428,1,15.465887850467288,-0.4,34.2
633,2013.0,Australia,Victoria,Yarra Valley,-21.2309116,148.9741517,0,,,
636,2010.0,Australia,South Australia,Barossa Valley,-34.7411213,138.6564373,0,,,
637,2014.0,France,Alsace,Alsace,48.684872850000005,2.17560777527428,1,15.848598130841124,3.0,34.0
638,2010.0,France,Alsace,Alsace,48.684872850000005,2.17560777527428,1,15.293925233644863,-1.0,33.1
640,2014.0,US,California,Santa Maria Valley,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
643,2012.0,US,California,Sonoma Coast,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
646,2013.0,Portugal,Tejo,,38.7490834,-9.1398309,1,20.103738317757013,8.2,37.8
647,2013.0,Portugal,Douro,,39.8862651,-8.2687312,1,18.158215962441314,3.4,38.9
653,2013.0,US,California,Arroyo Seco,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
655,2013.0,US,California,Mokelumne River,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
656,2013.0,US,Oregon,Dundee Hills,45.4206749,-122.670649,1,16.36121495327103,0.0,36.1
658,2013.0,US,California,Los Carneros,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
659,2012.0,US,Washington,Walla Walla Valley (WA),38.8950368,-77.0365427,1,22.035046728971963,4.4,40.6
660,2012.0,US,California,Mount Veeder,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
661,2013.0,US,California,Mendocino,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
663,2012.0,US,California,Rockpile,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
667,2012.0,Spain,Levante,Valencia,37.89502725,-4.760875040624836,1,23.764485981308404,3.6,45.5
668,2014.0,US,New York,North Fork of Long Island,40.7127281,-74.0060152,1,19.47336448598131,-0.5,35.6
672,2014.0,US,New York,Long Island,40.7127281,-74.0060152,1,19.47336448598131,-0.5,35.6
673,2013.0,US,California,Anderson Valley,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
674,2012.0,US,California,Carneros,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
675,2013.0,US,California,Carneros,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
676,2012.0,US,Washington,Yakima Valley,38.8950368,-77.0365427,1,22.035046728971963,4.4,40.6
679,2012.0,US,Washington,Columbia Valley (WA),38.8950368,-77.0365427,1,22.035046728971963,4.4,40.6
681,2011.0,US,Washington,Columbia Valley (WA),38.8950368,-77.0365427,1,21.638785046728977,1.1,40.0
684,2012.0,US,Washington,Horse Heaven Hills,38.8950368,-77.0365427,1,22.035046728971963,4.4,40.6
687,2012.0,US,California,Santa Cruz Mountains,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
689,2012.0,US,California,Santa Barbara County,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
690,2013.0,Austria,Burgenland,,47.1863428,16.164464,1,15.850480769230767,-1.8,39.0
691,2012.0,US,California,Livermore Valley,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
693,2012.0,US,California,Sonoma County,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
697,2014.0,Austria,Wagram,,48.2432231,14.2311332,1,15.174766355140187,-1.1,34.8
701,2013.0,France,Provence,Côtes de Provence,46.0974492,4.5808081,1,15.619718309859154,-1.8,33.3
702,2014.0,France,Provence,Côtes de Provence,46.0974492,4.5808081,1,15.591346153846153,-1.3,36.2
704,2014.0,France,Provence,Coteaux d'Aix-en-Provence,46.0974492,4.5808081,1,15.591346153846153,-1.3,36.2
705,2014.0,New Zealand,Marlborough,,-36.7846223,174.723989,0,,,
709,2012.0,US,California,Dry Creek Valley,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
710,2013.0,New Zealand,Martinborough,,-41.2183252,175.4594856,0,,,
718,2015.0,Portugal,Lisboa,,38.7077507,-9.1365919,1,20.45373831775701,11.0,34.6
720,2015.0,Portugal,Alentejano,,38.6976558,-9.35351,1,20.45373831775701,11.0,34.6
724,2015.0,US,Texas,Texas,29.749907,-95.358421,1,26.190654205607483,12.2,40.0
727,2014.0,US,Oregon,Oregon,45.4206749,-122.670649,1,17.52710280373832,3.9,37.2
730,2013.0,US,California,California,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
740,2014.0,US,Texas,Texas,29.749907,-95.358421,1,25.36495327102804,6.1,36.7
745,2015.0,Portugal,Alentejo,,38.0551003,-7.8605799,1,21.243925233644863,7.5,42.9
748,2008.0,US,New York,Finger Lakes,40.7127281,-74.0060152,1,19.364953271028035,0.6,37.2
749,2009.0,France,Alsace,Alsace,48.684872850000005,2.17560777527428,1,15.874766355140187,0.7,34.5
750,2008.0,US,California,Sonoma Coast,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
753,2008.0,US,California,Edna Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
755,2009.0,US,California,Anderson Valley,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
759,2006.0,US,California,Temecula Valley,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
760,2008.0,US,California,Dry Creek Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
764,2007.0,US,California,North Coast,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
766,2008.0,Australia,Tasmania,Tasmania,-31.95321805,152.55553581840277,0,,,
771,2007.0,US,California,Green Valley,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
773,2005.0,Portugal,Alentejo,,38.0551003,-7.8605799,1,21.146728971962617,4.5,41.2
778,2010.0,US,Oregon,Dundee Hills,45.4206749,-122.670649,1,15.20514018691589,1.1,36.7
779,2002.0,France,Champagne,Champagne,48.026628,0.333235,1,16.07787610619469,1.4,32.1
782,2008.0,US,California,Arroyo Grande Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
783,2009.0,US,California,Alexander Valley,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
784,2008.0,Portugal,Douro,,39.8862651,-8.2687312,1,17.40841121495327,5.1,35.2
787,2013.0,US,California,Rutherford,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
791,2013.0,US,Oregon,Chehalem Mountains,45.4206749,-122.670649,1,16.36121495327103,0.0,36.1
792,2012.0,France,Bordeaux,Médoc,44.841225,-0.5800364,1,17.52196261682243,0.2,39.1
802,2014.0,France,Beaujolais,Juliénas,46.1186123,4.6156707,1,16.840865384615384,0.0,34.4
803,2013.0,US,Washington,Red Mountain,38.8950368,-77.0365427,1,21.16775700934579,-0.5,36.1
804,2014.0,US,Washington,Ancient Lakes,38.8950368,-77.0365427,1,21.49953271028038,1.1,37.2
805,2012.0,US,Oregon,Oregon,45.4206749,-122.670649,1,16.184579439252335,-0.6,38.9
807,2013.0,Australia,Victoria,Mornington Peninsula,-21.2309116,148.9741517,0,,,
811,2015.0,Germany,Franken,,50.90197445,12.613723504582538,1,14.02196261682243,-3.4,37.4
812,2013.0,US,California,Mendocino Ridge,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
813,2013.0,Australia,South Australia,Barossa Valley,-34.7411213,138.6564373,0,,,
816,2013.0,US,New York,Finger Lakes,40.7127281,-74.0060152,1,19.642523364485978,-0.5,38.3
818,2013.0,France,Beaujolais,Beaujolais-Villages,46.1186123,4.6156707,1,16.396713615023472,-1.8,35.2
824,2010.0,US,California,California,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
831,2013.0,France,Beaujolais,Moulin-à-Vent,46.1186123,4.6156707,1,16.396713615023472,-1.8,35.2
832,2013.0,France,Beaujolais,Beaujolais,46.1186123,4.6156707,1,16.396713615023472,-1.8,35.2
838,2011.0,US,Washington,Walla Walla Valley (WA),38.8950368,-77.0365427,1,21.638785046728977,1.1,40.0
840,2013.0,France,Beaujolais,Beaujolais Rosé,46.1186123,4.6156707,1,16.396713615023472,-1.8,35.2
845,2015.0,Italy,Sicily & Sardinia,Terre Siciliane,39.373062,9.157212,1,21.9696261682243,3.0,39.0
854,2014.0,US,California,Amador County,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
857,2013.0,US,California,Santa Barbara County,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
859,2012.0,US,California,Spring Mountain District,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
860,2009.0,US,California,Temecula Valley,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
864,2013.0,Germany,Ahr,,50.5032704,7.8671361,1,13.818224299065422,-6.4,35.4
865,2015.0,Italy,Sicily & Sardinia,Sicilia,39.373062,9.157212,1,21.9696261682243,3.0,39.0
866,2014.0,Australia,South Australia,McLaren Vale,-34.7411213,138.6564373,0,,,
869,2014.0,US,California,Ballard Canyon,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
872,2015.0,US,Oregon,Oregon,45.4206749,-122.670649,1,17.802336448598133,1.7,39.4
873,2014.0,Hungary,Tokaji,,48.1658637,21.381382426012586,1,,,
874,2009.0,Portugal,Douro,,39.8862651,-8.2687312,1,18.122429906542056,4.1,37.6
875,2007.0,Portugal,Douro,,39.8862651,-8.2687312,1,17.761682242990656,3.8,39.3
876,2007.0,Spain,Catalonia,Priorat,41.390205,2.154007,1,20.058878504672897,6.9,31.8
880,2008.0,US,California,Los Carneros,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
881,2008.0,Spain,Catalonia,Priorat,41.390205,2.154007,1,19.723364485981303,3.8,32.1
889,2009.0,US,California,Sta. Rita Hills,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
892,2008.0,US,Washington,Columbia Valley (WA),38.8950368,-77.0365427,1,21.203271028037385,2.2,36.7
896,2007.0,US,California,Temecula Valley,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
901,2010.0,Portugal,Douro,,39.8862651,-8.2687312,1,18.54158878504673,4.6,39.2
902,2014.0,US,Texas,Texas High Plains,29.749907,-95.358421,1,25.36495327102804,6.1,36.7
903,2014.0,Germany,Nahe,,53.7942267,10.13793,1,14.580841121495327,-0.8,30.8
906,2015.0,US,Texas,Texas High Plains,29.749907,-95.358421,1,26.190654205607483,12.2,40.0
921,2015.0,Portugal,Tejo,,38.7490834,-9.1398309,1,20.45373831775701,11.0,34.6
924,2014.0,Australia,South Australia,Adelaide Hills,-34.7411213,138.6564373,0,,,
925,2013.0,US,California,Shenandoah Valley (CA),36.778259,-119.417931,1,24.64392523364486,5.6,43.3
929,2013.0,US,California,Amador County,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
932,2014.0,France,Bordeaux,Blaye Côtes de Bordeaux,44.841225,-0.5800364,1,17.3803738317757,4.9,35.3
934,2014.0,France,Bordeaux,Bordeaux,44.841225,-0.5800364,1,17.3803738317757,4.9,35.3
937,2015.0,US,Oregon,Dundee Hills,45.4206749,-122.670649,1,17.802336448598133,1.7,39.4
939,2013.0,US,California,Livermore Valley,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
941,2014.0,Spain,Levante,Jumilla,37.89502725,-4.760875040624836,1,23.17523364485981,6.3,42.9
944,2015.0,US,Oregon,Rogue Valley,45.4206749,-122.670649,1,17.802336448598133,1.7,39.4
947,2014.0,Portugal,Douro,,39.8862651,-8.2687312,1,18.303271028037383,6.3,35.5
950,2014.0,US,California,Los Carneros,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
951,2013.0,US,California,Yorkville Highlands,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
952,2015.0,Spain,Catalonia,Penedès,41.390205,2.154007,1,21.10654205607477,6.0,33.0
954,2014.0,US,California,Lodi,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
957,2015.0,US,California,Russian River Valley,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
968,2006.0,Italy,Veneto,Bardolino Classico,45.666668,12.25,1,19.746728971962614,1.0,37.0
972,2008.0,US,California,Clarksburg,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
973,2006.0,US,California,Alexander Valley,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
974,2006.0,US,Washington,Walla Walla Valley (WA),38.8950368,-77.0365427,1,20.551173708920185,1.1,38.3
976,2008.0,US,California,California,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
977,2007.0,US,California,Suisun Valley,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
980,2003.0,Italy,Veneto,Amarone della Valpolicella Classico,45.666668,12.25,1,20.68691588785047,-4.6,39.8
981,2007.0,France,Bordeaux,Bordeaux Blanc,44.841225,-0.5800364,1,17.252336448598133,1.6,36.4
982,2005.0,Italy,Veneto,Piave,45.666668,12.25,1,18.90046728971963,1.2,35.8
983,2008.0,US,California,Anderson Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
984,2005.0,Romania,Dealu Mare,,46.7202291,23.1579285,1,,,
987,2007.0,Australia,South Australia,Barossa Valley,-34.7411213,138.6564373,0,,,
988,2007.0,US,Oregon,Oregon,45.4206749,-122.670649,1,15.80747663551402,0.0,38.9
995,2006.0,Italy,Sicily & Sardinia,Sicilia,39.373062,9.157212,1,21.85373831775701,7.0,39.2
997,2006.0,Australia,South Australia,Barossa,-34.7411213,138.6564373,0,,,
998,2007.0,US,Oregon,Dundee Hills,45.4206749,-122.670649,1,15.80747663551402,0.0,38.9
1000,2006.0,US,Oregon,Rogue Valley,45.4206749,-122.670649,1,16.643661971830984,-1.1,40.0
1001,2005.0,Italy,Sicily & Sardinia,Etna,39.373062,9.157212,1,21.255607476635515,6.4,37.4
1006,2006.0,US,Oregon,Eola-Amity Hills,45.4206749,-122.670649,1,16.643661971830984,-1.1,40.0
1008,2005.0,Australia,South Australia,Coonawarra,-34.7411213,138.6564373,0,,,
1010,2005.0,US,Oregon,Dundee Hills,45.4206749,-122.670649,1,16.581308411214952,2.8,35.6
1015,2010.0,US,California,Temecula Valley,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
1017,2013.0,Italy,Sicily & Sardinia,Sicilia,39.373062,9.157212,1,21.509345794392523,6.0,38.0
1023,2013.0,Israel,Galilee,,32.6032121,35.4447957,1,,,
1025,2012.0,US,California,Happy Canyon of Santa Barbara,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
1027,2012.0,US,Oregon,Rogue Valley,45.4206749,-122.670649,1,16.184579439252335,-0.6,38.9
1032,2013.0,New Zealand,Marlborough,,-36.7846223,174.723989,0,,,
1035,2012.0,Italy,Sicily & Sardinia,Terre Siciliane,39.373062,9.157212,1,21.898130841121496,5.0,41.8
1036,2010.0,Italy,Sicily & Sardinia,Etna,39.373062,9.157212,1,20.713551401869157,4.0,37.0
1037,2012.0,US,Oregon,Walla Walla Valley (OR),45.4206749,-122.670649,1,16.184579439252335,-0.6,38.9
1039,2013.0,Spain,Galicia,Rías Baixas,42.8804219,-8.5458608,1,15.613084112149531,0.4,38.5
1043,2007.0,Austria,Niederösterreich,,48.33,15.75,1,6.4437500000000005,1.8,16.5
1047,2004.0,US,California,Napa Valley,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
1051,2007.0,Spain,Galicia,Rías Baixas,42.8804219,-8.5458608,1,14.751401869158876,0.6,32.8
1058,2004.0,US,California,Central Coast,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
1063,2005.0,South Africa,Darling,,-33.376426,18.379189,0,,,
1064,2004.0,Italy,Sicily & Sardinia,Sicilia,39.373062,9.157212,1,21.080373831775706,5.2,37.6
1066,2012.0,US,California,Amador County,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
1075,2015.0,US,California,Carneros,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
1080,2016.0,US,Oregon,Ribbon Ridge,45.4206749,-122.670649,1,17.202803738317755,3.9,37.8
1081,2016.0,US,Oregon,Dundee Hills,45.4206749,-122.670649,1,17.202803738317755,3.9,37.8
1082,2014.0,US,Oregon,Walla Walla Valley (OR),45.4206749,-122.670649,1,17.52710280373832,3.9,37.2
1083,2013.0,US,California,Diamond Mountain District,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
1085,2014.0,US,California,Rutherford,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
1092,2014.0,US,Oregon,Chehalem Mountains,45.4206749,-122.670649,1,17.52710280373832,3.9,37.2
1094,2014.0,US,Oregon,Eola-Amity Hills,45.4206749,-122.670649,1,17.52710280373832,3.9,37.2
1101,2013.0,Austria,Niederösterreich,,48.33,15.75,1,15.606542056074767,-2.1,37.1
1103,2013.0,US,Washington,Yakima Valley,38.8950368,-77.0365427,1,21.16775700934579,-0.5,36.1
1106,2010.0,US,Washington,Yakima Valley,38.8950368,-77.0365427,1,22.598598130841122,4.4,38.9
1107,2011.0,US,California,Yolo County,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
1108,2010.0,US,California,Central Coast,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
1111,2010.0,Spain,Catalonia,Cava,41.390205,2.154007,1,20.119158878504674,5.9,37.4
1122,2014.0,US,New York,Seneca Lake,40.7127281,-74.0060152,1,19.47336448598131,-0.5,35.6
1123,2014.0,US,Washington,Naches Heights,38.8950368,-77.0365427,1,21.49953271028038,1.1,37.2
1125,2013.0,US,California,Sonoma Mountain,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
1135,2015.0,Chile,Chile,,-33.4377756,-70.6504502,0,,,
1137,2014.0,Italy,Sicily & Sardinia,Terre Siciliane,39.373062,9.157212,1,21.72710280373832,5.0,37.2
1140,2013.0,US,New York,Hudson River Region,40.7127281,-74.0060152,1,19.642523364485978,-0.5,38.3
1142,2012.0,US,California,Lodi,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
1143,2011.0,US,California,Mendocino,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
1152,2004.0,US,Washington,Columbia Valley (WA),38.8950368,-77.0365427,1,21.0,-0.6,33.3
1154,2004.0,Australia,South Australia,Clare Valley,-34.7411213,138.6564373,0,,,
1155,2006.0,Greece,Corinth,,37.9385413,22.9273768,1,,,
1156,2007.0,Austria,Kremstal,,48.40999,15.60384,1,6.4437500000000005,1.8,16.5
1158,2006.0,Austria,Burgenland,,47.1863428,16.164464,1,15.173469387755102,-2.2,32.7
1165,2005.0,US,California,Napa-Sonoma,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
1166,2004.0,US,California,Sonoma Valley,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
1168,2005.0,US,Washington,Columbia Valley (WA),38.8950368,-77.0365427,1,21.16588785046729,3.3,36.1
1169,2007.0,Italy,Veneto,Prosecco del Veneto,45.666668,12.25,1,19.657943925233642,1.2,36.2
1171,2006.0,Germany,Rheinhessen,,49.9045181,8.2711082,1,16.935514018691592,-1.0,36.8
1172,2006.0,US,California,Sonoma Coast,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
1173,2005.0,US,California,Russian River Valley,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
1177,2015.0,Portugal,Douro,,39.8862651,-8.2687312,1,18.34532710280374,7.7,37.2
1180,2014.0,US,California,Anderson Valley,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
1182,2014.0,Australia,South Australia,South Australia,-34.7411213,138.6564373,0,,,
1198,2015.0,Australia,Victoria,Goulburn Valley,-21.2309116,148.9741517,0,,,
1200,2015.0,Germany,Pfalz,,53.8156324,13.3702287,1,13.438317757009347,-1.4,35.8
1208,2016.0,Portugal,Douro,,39.8862651,-8.2687312,1,18.239252336448597,4.7,40.5
1210,2014.0,US,California,Alexander Valley,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
1211,2014.0,US,California,Yountville,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
1212,2015.0,US,California,Santa Maria Valley,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
1213,2013.0,US,California,Sta. Rita Hills,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
1214,2016.0,US,California,Bennett Valley,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
1216,2013.0,US,California,Paso Robles Willow Creek District,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
1221,2015.0,US,California,Sta. Rita Hills,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
1224,2014.0,Portugal,Alentejo,,38.0551003,-7.8605799,1,20.741121495327103,7.0,39.0
1225,2014.0,US,California,Suisun Valley,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
1231,2014.0,US,California,Monterey,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
1235,2014.0,US,California,Central Coast,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
1238,2006.0,France,Bordeaux,Bordeaux,44.841225,-0.5800364,1,18.895794392523367,0.3,37.7
1241,2007.0,US,Washington,Columbia Valley (WA),38.8950368,-77.0365427,1,21.462616822429908,-1.7,38.9
1242,2008.0,South Africa,Robertson,,-33.802222,19.883611,0,,,
